wb_gene_id,gene_name,time
WBGene00020181,T02H6.11,emb_lethal
WBGene00044120,C36B1.13,emb_lethal
WBGene00007013,mdt-8,emb_lethal
WBGene00022794,snu-23,emb_lethal
WBGene00020215,T04G9.4,emb_lethal
WBGene00000942,deb-1,emb_lethal
WBGene00006915,vha-6,emb_lethal
WBGene00015296,gtf-2F1,emb_lethal
WBGene00019121,npl-4.2,emb_lethal
WBGene00001887,his-13,emb_lethal
WBGene00010193,btb-20,emb_lethal
WBGene00004807,skr-1,emb_lethal
WBGene00003601,nhr-2,emb_lethal
WBGene00019693,ostd-1,emb_lethal
WBGene00003925,pas-4,emb_lethal
WBGene00013959,ZK265.7,emb_lethal
WBGene00021968,Y57G7A.5,emb_lethal
WBGene00023336,T03D3.8,emb_lethal
WBGene00020498,T14B4.1,emb_lethal
WBGene00018051,che-10,emb_lethal
WBGene00001617,glr-6,emb_lethal
WBGene00006709,ubc-14,emb_lethal
WBGene00018213,F39H12.2,emb_lethal
WBGene00009478,syx-7,emb_lethal
WBGene00007355,rpb-6,emb_lethal
WBGene00016953,C55C3.3,emb_lethal
WBGene00008683,repo-1,emb_lethal
WBGene00011223,R10H10.4,emb_lethal
WBGene00018167,nspb-4,emb_lethal
WBGene00012739,Y40B1B.7,emb_lethal
WBGene00001920,his-46,emb_lethal
WBGene00007110,leo-1,emb_lethal
WBGene00004919,snr-6,emb_lethal
WBGene00004392,rnr-2,emb_lethal
WBGene00018923,eme-1,emb_lethal
WBGene00001746,gsk-3,emb_lethal
WBGene00001330,eps-8,emb_lethal
WBGene00003367,mix-1,emb_lethal
WBGene00022227,Y73B3B.5,emb_lethal
WBGene00019987,R09F10.3,emb_lethal
WBGene00017924,mrps-21,emb_lethal
WBGene00012205,W02B12.10,emb_lethal
WBGene00006552,tbx-33,emb_lethal
WBGene00004414,rpl-3,emb_lethal
WBGene00000896,dad-1,emb_lethal
WBGene00016333,C32F10.8,emb_lethal
WBGene00021004,sftb-2,emb_lethal
WBGene00014115,gld-4,emb_lethal
WBGene00018794,attf-3,emb_lethal
WBGene00001936,his-62,emb_lethal
WBGene00016836,C50F2.2,emb_lethal
WBGene00015104,B0280.9,emb_lethal
WBGene00005349,srh-132,emb_lethal
WBGene00008480,eif-2A,emb_lethal
WBGene00001979,hmp-2,emb_lethal
WBGene00004427,rpl-15,emb_lethal
WBGene00001744,gars-1,emb_lethal
WBGene00016392,sdha-2,emb_lethal
WBGene00000540,cln-3.2,emb_lethal
WBGene00001510,fzr-1,emb_lethal
WBGene00003154,mcm-2,emb_lethal
WBGene00303009,mrpl-42,emb_lethal
WBGene00019762,M03F8.3,emb_lethal
WBGene00022169,Y71H2AM.4,emb_lethal
WBGene00007502,glb-4,emb_lethal
WBGene00022459,Y110A7A.9,emb_lethal
WBGene00001877,his-3,emb_lethal
WBGene00000461,ceh-40,emb_lethal
WBGene00008033,spin-2,emb_lethal
WBGene00016977,akap-1,emb_lethal
WBGene00016128,elpc-4,emb_lethal
WBGene00015755,C14B9.10,emb_lethal
WBGene00016701,dsb-3,emb_lethal
WBGene00011746,T13F2.6,emb_lethal
WBGene00002280,let-2,emb_lethal
WBGene00164986,Y48A6C.6,emb_lethal
WBGene00020068,cra-1,emb_lethal
WBGene00001585,gfl-1,emb_lethal
WBGene00000369,ccf-1,emb_lethal
WBGene00001912,his-38,emb_lethal
WBGene00000403,casy-1,emb_lethal
WBGene00006573,tin-10,emb_lethal
WBGene00010204,F57F5.1,emb_lethal
WBGene00003233,mgl-2,emb_lethal
WBGene00008887,tbcd-1,emb_lethal
WBGene00000467,cep-1,emb_lethal
WBGene00044074,mltn-5,emb_lethal
WBGene00006497,tag-151,emb_lethal
WBGene00021641,Y47G6A.15,emb_lethal
WBGene00011576,rmh-2,emb_lethal
WBGene00001945,his-71,emb_lethal
WBGene00016393,C34B2.8,emb_lethal
WBGene00001689,gpr-2,emb_lethal
WBGene00011601,zim-3,emb_lethal
WBGene00004428,rpl-16,emb_lethal
WBGene00017507,F16B4.5,emb_lethal
WBGene00013134,hsf-2,emb_lethal
WBGene00011740,mrpl-51,emb_lethal
WBGene00006920,vha-11,emb_lethal
WBGene00004388,rnp-5,emb_lethal
WBGene00005018,sqt-3,emb_lethal
WBGene00003803,rae-1,emb_lethal
WBGene00003799,npp-13,emb_lethal
WBGene00010354,cyp-31A2,emb_lethal
WBGene00016139,ntl-9,emb_lethal
WBGene00018892,cir-1,emb_lethal
WBGene00018782,cct-3,emb_lethal
WBGene00009996,F53F4.14,emb_lethal
WBGene00007974,dhfr-1,emb_lethal
WBGene00003776,nmy-1,emb_lethal
WBGene00077526,C25A1.16,emb_lethal
WBGene00004680,rars-2,emb_lethal
WBGene00020687,ruvb-2,emb_lethal
WBGene00010428,dcn-1,emb_lethal
WBGene00002804,let-630,emb_lethal
WBGene00007683,C18E9.2,emb_lethal
WBGene00003499,mut-2,emb_lethal
WBGene00003829,nud-1,emb_lethal
WBGene00018568,F47E1.4,emb_lethal
WBGene00013474,Y69E1A.2,emb_lethal
WBGene00001402,fbf-2,emb_lethal
WBGene00008340,C55A6.11,emb_lethal
WBGene00003081,lsm-7,emb_lethal
WBGene00012978,Y48B6A.1,emb_lethal
WBGene00014112,ZK856.11,emb_lethal
WBGene00002162,isp-1,emb_lethal
WBGene00013809,Y116A8C.33,emb_lethal
WBGene00004482,rps-13,emb_lethal
WBGene00020757,ucr-2.3,emb_lethal
WBGene00008143,C47E8.4,emb_lethal
WBGene00009385,sas-5,emb_lethal
WBGene00006724,ubh-4,emb_lethal
WBGene00016195,erd-2.2,emb_lethal
WBGene00002694,let-502,emb_lethal
WBGene00022551,ZC196.8,emb_lethal
WBGene00001907,his-33,emb_lethal
WBGene00022043,psf-3,emb_lethal
WBGene00271744,K09F6.15,emb_lethal
WBGene00002990,lin-1,emb_lethal
WBGene00019679,spcs-3,emb_lethal
WBGene00021466,eif-2gamma,emb_lethal
WBGene00012033,T26C5.3,emb_lethal
WBGene00014914,Y52B11A.11,emb_lethal
WBGene00008663,eak-6,emb_lethal
WBGene00004389,rnp-6,emb_lethal
WBGene00000891,cyn-15,emb_lethal
WBGene00004738,scc-3,emb_lethal
WBGene00019126,sam-4,emb_lethal
WBGene00006416,sams-5,emb_lethal
WBGene00011015,R04F11.2,emb_lethal
WBGene00013605,Y95D11A.1,emb_lethal
WBGene00018064,cdc-73,emb_lethal
WBGene00004460,rpn-3,emb_lethal
WBGene00017885,dip-2,emb_lethal
WBGene00013677,yars-1,emb_lethal
WBGene00022048,fln-1,emb_lethal
WBGene00011191,R10D12.10,emb_lethal
WBGene00004203,swsn-1,emb_lethal
WBGene00000165,aps-3,emb_lethal
WBGene00011533,T06E4.5,emb_lethal
WBGene00000794,crn-1,emb_lethal
WBGene00001329,epn-1,emb_lethal
WBGene00018999,F57B9.8,emb_lethal
WBGene00007927,C34C12.8,emb_lethal
WBGene00021913,cec-8,emb_lethal
WBGene00002057,ifd-1,emb_lethal
WBGene00016180,C28C12.4,emb_lethal
WBGene00004214,ptp-2,emb_lethal
WBGene00007016,mdt-15,emb_lethal
WBGene00004434,rpl-22,emb_lethal
WBGene00015487,mrps-17,emb_lethal
WBGene00009918,gcsh-2,emb_lethal
WBGene00003061,lpd-5,emb_lethal
WBGene00000380,cct-5,emb_lethal
WBGene00009092,tomm-20,emb_lethal
WBGene00000818,csn-6,emb_lethal
WBGene00015507,C06A6.2,emb_lethal
WBGene00001919,his-45,emb_lethal
WBGene00020499,mrps-18.C,emb_lethal
WBGene00022034,deps-1,emb_lethal
WBGene00022312,clec-171,emb_lethal
WBGene00006975,zfp-1,emb_lethal
WBGene00018961,mrps-16,emb_lethal
WBGene00011222,R10H10.3,emb_lethal
WBGene00002344,let-70,emb_lethal
WBGene00006392,taf-10,emb_lethal
WBGene00006950,wrt-4,emb_lethal
WBGene00000933,dap-3,emb_lethal
WBGene00003953,pbs-7,emb_lethal
WBGene00001980,hmr-1,emb_lethal
WBGene00003795,npp-9,emb_lethal
WBGene00012757,Y41C4A.11,emb_lethal
WBGene00012769,hrpu-1,emb_lethal
WBGene00013260,rsr-2,emb_lethal
WBGene00001948,hlh-1,emb_lethal
WBGene00021021,mrpl-30,emb_lethal
WBGene00012186,mlt-11,emb_lethal
WBGene00000063,act-1,emb_lethal
WBGene00008338,pafo-1,emb_lethal
WBGene00017121,cyc-2.1,emb_lethal
WBGene00017993,cec-5,emb_lethal
WBGene00008002,nlp-48,emb_lethal
WBGene00004279,rab-21,emb_lethal
WBGene00006737,ulp-2,emb_lethal
WBGene00044805,Y53C10A.15,emb_lethal
WBGene00003561,ncr-1,emb_lethal
WBGene00008925,F17H10.1,emb_lethal
WBGene00002064,iff-1,emb_lethal
WBGene00018921,sago-2,emb_lethal
WBGene00008197,C49C3.7,emb_lethal
WBGene00021061,W06E11.1,emb_lethal
WBGene00002247,lam-1,emb_lethal
WBGene00016837,syf-1,emb_lethal
WBGene00006921,vha-12,emb_lethal
WBGene00019076,mrpl-24,emb_lethal
WBGene00022776,perm-3,emb_lethal
WBGene00004408,rla-0,emb_lethal
WBGene00008147,C47E12.2,emb_lethal
WBGene00002202,kin-19,emb_lethal
WBGene00022561,btb-13,emb_lethal
WBGene00006468,rhgf-1,emb_lethal
WBGene00020588,T19H12.2,emb_lethal
WBGene00004003,pgp-9,emb_lethal
WBGene00010353,memi-3,emb_lethal
WBGene00004754,sec-23,emb_lethal
WBGene00016905,ztf-3,emb_lethal
WBGene00021311,thoc-5,emb_lethal
WBGene00006396,taf-12,emb_lethal
WBGene00000293,cap-2,emb_lethal
WBGene00001934,his-60,emb_lethal
WBGene00016740,C48B6.2,emb_lethal
WBGene00007201,exos-4.1,emb_lethal
WBGene00015478,mapk-15,emb_lethal
WBGene00021626,rft-2,emb_lethal
WBGene00003607,nhr-8,emb_lethal
WBGene00003904,pabp-2,emb_lethal
WBGene00003087,lsy-2,emb_lethal
WBGene00001399,fat-7,emb_lethal
WBGene00007047,wts-1,emb_lethal
WBGene00004064,pms-2,emb_lethal
WBGene00022460,use-1,emb_lethal
WBGene00011599,T07G12.8,emb_lethal
WBGene00006542,tbp-1,emb_lethal
WBGene00018638,F49E8.7,emb_lethal
WBGene00000869,cyc-1,emb_lethal
WBGene00001833,hcp-6,emb_lethal
WBGene00002192,kin-4,emb_lethal
WBGene00003047,lis-1,emb_lethal
WBGene00004016,phf-5,emb_lethal
WBGene00011563,jmjd-4,emb_lethal
WBGene00002275,lem-2,emb_lethal
WBGene00003596,ngp-1,emb_lethal
WBGene00014949,Y75B12A.1,emb_lethal
WBGene00001875,his-1,emb_lethal
WBGene00007617,rrbs-1,emb_lethal
WBGene00012550,spcs-2,emb_lethal
WBGene00001874,him-17,emb_lethal
WBGene00020820,algn-1,emb_lethal
WBGene00001051,cks-1,emb_lethal
WBGene00000938,dcp-66,emb_lethal
WBGene00007848,cytb-5.1,emb_lethal
WBGene00010479,K01G5.8,emb_lethal
WBGene00001167,eef-2,emb_lethal
WBGene00022727,prkl-1,emb_lethal
WBGene00002006,hsp-2,emb_lethal
WBGene00001915,his-41,emb_lethal
WBGene00003020,lin-35,emb_lethal
WBGene00007050,utp-20,emb_lethal
WBGene00004274,rab-11.1,emb_lethal
WBGene00017385,F11G11.5,emb_lethal
WBGene00021200,cyp-31A3,emb_lethal
WBGene00018144,F37C4.4,emb_lethal
WBGene00002845,let-711,emb_lethal
WBGene00017356,F10E9.4,emb_lethal
WBGene00022146,Y71G12B.6,emb_lethal
WBGene00006523,tam-1,emb_lethal
WBGene00012234,W04A4.5,emb_lethal
WBGene00006536,tbb-1,emb_lethal
WBGene00001923,his-49,emb_lethal
WBGene00013585,cyp-42A1,emb_lethal
WBGene00012650,orc-1,emb_lethal
WBGene00010809,M01F1.3,emb_lethal
WBGene00007009,wwp-1,emb_lethal
WBGene00013719,Y106G6H.6,emb_lethal
WBGene00044670,rac-3,emb_lethal
WBGene00000883,cyn-7,emb_lethal
WBGene00018475,mrpl-14,emb_lethal
WBGene00009353,sdhd-1,emb_lethal
WBGene00000731,col-158,emb_lethal
WBGene00010260,ddx-17,emb_lethal
WBGene00004700,rsp-3,emb_lethal
WBGene00018897,zipt-2.4,emb_lethal
WBGene00044056,Y53F4B.40,emb_lethal
WBGene00022836,ZK973.11,emb_lethal
WBGene00003438,msp-45,emb_lethal
WBGene00001648,goa-1,emb_lethal
WBGene00010766,mrps-27,emb_lethal
WBGene00000197,aars-2,emb_lethal
WBGene00010405,erfa-3,emb_lethal
WBGene00013792,Y116A8C.13,emb_lethal
WBGene00013768,sld-5,emb_lethal
WBGene00000868,cyb-3,emb_lethal
WBGene00009583,aagr-3,emb_lethal
WBGene00008820,nlp-55,emb_lethal
WBGene00007042,pbrm-1,emb_lethal
WBGene00020094,wip-1,emb_lethal
WBGene00012896,snrp-200,emb_lethal
WBGene00003184,mei-2,emb_lethal
WBGene00004898,snb-2,emb_lethal
WBGene00001303,emo-1,emb_lethal
WBGene00008311,rskn-2,emb_lethal
WBGene00011600,zim-2,emb_lethal
WBGene00012059,T26G10.1,emb_lethal
WBGene00020866,vps-24,emb_lethal
WBGene00001927,his-53,emb_lethal
WBGene00022373,mrpl-15,emb_lethal
WBGene00003056,lon-2,emb_lethal
WBGene00018812,sumv-2,emb_lethal
WBGene00001662,gop-3,emb_lethal
WBGene00002041,hum-8,emb_lethal
WBGene00002978,lev-11,emb_lethal
WBGene00010742,K10D6.2,emb_lethal
WBGene00014613,Y111B2A.25,emb_lethal
WBGene00021754,hpo-29,emb_lethal
WBGene00011499,T05G5.4,emb_lethal
WBGene00010545,cbp-2,emb_lethal
WBGene00010084,F55B11.2,emb_lethal
WBGene00001486,frh-1,emb_lethal
WBGene00017053,D2024.5,emb_lethal
WBGene00017282,algn-2,emb_lethal
WBGene00017684,F21H12.2,emb_lethal
WBGene00002632,let-413,emb_lethal
WBGene00000147,aph-1,emb_lethal
WBGene00015175,srz-4,emb_lethal
WBGene00016332,C32F10.4,emb_lethal
WBGene00014066,rev-1,emb_lethal
WBGene00003079,lsm-5,emb_lethal
WBGene00009440,idhg-1,emb_lethal
WBGene00019099,F59B1.6,emb_lethal
WBGene00021097,cdc-37,emb_lethal
WBGene00023238,C17H12.7,emb_lethal
WBGene00016961,vps-32.1,emb_lethal
WBGene00018169,nspb-2,emb_lethal
WBGene00017162,ddx-23,emb_lethal
WBGene00004424,rpl-12,emb_lethal
WBGene00009744,hpo-35,emb_lethal
WBGene00015971,swsn-2.2,emb_lethal
WBGene00020466,sld-2,emb_lethal
WBGene00018150,epg-4,emb_lethal
WBGene00006833,unc-108,emb_lethal
WBGene00022111,Y71F9AL.6,emb_lethal
WBGene00012030,T25G3.3,emb_lethal
WBGene00005529,sri-17,emb_lethal
WBGene00004017,phg-1,emb_lethal
WBGene00003930,pat-3,emb_lethal
WBGene00016381,sgo-1,emb_lethal
WBGene00003639,nhr-49,emb_lethal
WBGene00004980,spk-1,emb_lethal
WBGene00015171,vang-1,emb_lethal
WBGene00013857,orc-5,emb_lethal
WBGene00018909,slx-1,emb_lethal
WBGene00003030,lin-45,emb_lethal
WBGene00000497,chs-2,emb_lethal
WBGene00022020,hpo-39,emb_lethal
WBGene00010036,cpar-1,emb_lethal
WBGene00020441,bcas-2,emb_lethal
WBGene00003589,nex-2,emb_lethal
WBGene00044645,Y51H7BR.8,emb_lethal
WBGene00016444,C35D10.7,emb_lethal
WBGene00016583,tag-335,emb_lethal
WBGene00015972,C18E3.3,emb_lethal
WBGene00006912,vha-3,emb_lethal
WBGene00006917,vha-8,emb_lethal
WBGene00009164,hrdl-1,emb_lethal
WBGene00004914,snr-1,emb_lethal
WBGene00000874,cyk-3,emb_lethal
WBGene00012665,pph-5,emb_lethal
WBGene00017423,F13C5.2,emb_lethal
WBGene00008832,obr-2,emb_lethal
WBGene00012326,W07E11.1,emb_lethal
WBGene00002078,xpo-1,emb_lethal
WBGene00006515,txdc-9,emb_lethal
WBGene00010665,K08E3.5,emb_lethal
WBGene00006940,wee-1.3,emb_lethal
WBGene00018348,F42C5.6,emb_lethal
WBGene00019947,htz-1,emb_lethal
WBGene00011034,paxt-1,emb_lethal
WBGene00004271,rab-7,emb_lethal
WBGene00013308,nuo-3,emb_lethal
WBGene00017979,F32B5.6,emb_lethal
WBGene00002071,ile-2,emb_lethal
WBGene00016336,C33C12.4,emb_lethal
WBGene00015580,cls-1,emb_lethal
WBGene00015942,osta-2,emb_lethal
WBGene00009372,evl-18,emb_lethal
WBGene00017816,hrpk-1,emb_lethal
WBGene00011829,T19A6.4,emb_lethal
WBGene00016913,lam-2,emb_lethal
WBGene00004888,smo-1,emb_lethal
WBGene00010436,JC8.4,emb_lethal
WBGene00001582,gfi-2,emb_lethal
WBGene00003036,lin-53,emb_lethal
WBGene00021829,mrpl-17,emb_lethal
WBGene00021912,Y55B1BR.2,emb_lethal
WBGene00003806,npp-20,emb_lethal
WBGene00016123,C25H3.14,emb_lethal
WBGene00003800,npp-14,emb_lethal
WBGene00014078,ZK792.5,emb_lethal
WBGene00016844,sucg-1,emb_lethal
WBGene00020931,cytb-5.2,emb_lethal
WBGene00044800,C56A3.9,emb_lethal
WBGene00008414,D2030.4,emb_lethal
WBGene00010844,prp-3,emb_lethal
WBGene00003922,pas-1,emb_lethal
WBGene00014051,spv-1,emb_lethal
WBGene00000189,arl-5,emb_lethal
WBGene00009505,F37B12.3,emb_lethal
WBGene00019905,R05G9.3,emb_lethal
WBGene00003882,orc-2,emb_lethal
WBGene00000263,F23H11.5,emb_lethal
WBGene00004304,ran-3,emb_lethal
WBGene00003593,nfm-1,emb_lethal
WBGene00006546,tbx-9,emb_lethal
WBGene00007008,rfp-1,emb_lethal
WBGene00016909,frpr-4,emb_lethal
WBGene00003947,pbs-1,emb_lethal
WBGene00020601,T20B12.3,emb_lethal
WBGene00012016,inpp-1,emb_lethal
WBGene00001589,gip-1,emb_lethal
WBGene00007087,B0001.2,emb_lethal
WBGene00006463,nduf-2.2,emb_lethal
WBGene00015205,moa-2,emb_lethal
WBGene00021934,cct-8,emb_lethal
WBGene00005016,sqt-1,emb_lethal
WBGene00003429,msp-31,emb_lethal
WBGene00010139,F56A8.3,emb_lethal
WBGene00001249,elt-1,emb_lethal
WBGene00004465,rpn-9,emb_lethal
WBGene00020910,dgtr-1,emb_lethal
WBGene00009272,gras-1,emb_lethal
WBGene00007672,fbxa-136,emb_lethal
WBGene00000727,col-154,emb_lethal
WBGene00020717,mrpl-4,emb_lethal
WBGene00010829,M02B1.4,emb_lethal
WBGene00013319,ccch-5,emb_lethal
WBGene00006467,magu-2,emb_lethal
WBGene00003577,ndg-4,emb_lethal
WBGene00008140,xpf-1,emb_lethal
WBGene00016601,acin-1,emb_lethal
WBGene00002116,ins-33,emb_lethal
WBGene00007463,vgln-1,emb_lethal
WBGene00000796,crn-3,emb_lethal
WBGene00020090,R119.5,emb_lethal
WBGene00014994,ZK1225.7,emb_lethal
WBGene00011325,T01C3.11,emb_lethal
WBGene00020961,sknr-1,emb_lethal
WBGene00004481,rps-12,emb_lethal
WBGene00019455,K06H7.1,emb_lethal
WBGene00001424,fis-1,emb_lethal
WBGene00015824,C16B8.4,emb_lethal
WBGene00019353,K03B4.1,emb_lethal
WBGene00001747,gsp-1,emb_lethal
WBGene00014069,ZK678.3,emb_lethal
WBGene00004721,san-1,emb_lethal
WBGene00016873,C52B11.4,emb_lethal
WBGene00018846,eef-1B.1,emb_lethal
WBGene00006868,vab-1,emb_lethal
WBGene00022028,Y65B4A.4,emb_lethal
WBGene00010556,rack-1,emb_lethal
WBGene00001890,his-16,emb_lethal
WBGene00009829,F47G9.1,emb_lethal
WBGene00018719,F52H2.7,emb_lethal
WBGene00013676,ekl-4,emb_lethal
WBGene00012344,ola-1,emb_lethal
WBGene00021562,nuo-5,emb_lethal
WBGene00077457,Y39B6A.49,emb_lethal
WBGene00000204,arx-6,emb_lethal
WBGene00020966,W03A5.1,emb_lethal
WBGene00020099,R144.11,emb_lethal
WBGene00000277,cab-1,emb_lethal
WBGene00022470,mrpl-19,emb_lethal
WBGene00006733,ufd-1,emb_lethal
WBGene00018997,F57B9.3,emb_lethal
WBGene00020705,T22H9.1,emb_lethal
WBGene00022500,lfi-1,emb_lethal
WBGene00016497,vps-32.2,emb_lethal
WBGene00002231,knl-1,emb_lethal
WBGene00020027,R12C12.7,emb_lethal
WBGene00012584,ceh-100,emb_lethal
WBGene00019433,acdh-3,emb_lethal
WBGene00021832,Y54E10A.12,emb_lethal
WBGene00006929,vit-5,emb_lethal
WBGene00021324,rga-8,emb_lethal
WBGene00009141,ncbp-2,emb_lethal
WBGene00003076,lsm-1,emb_lethal
WBGene00045517,R11D1.13,emb_lethal
WBGene00012966,exos-1,emb_lethal
WBGene00017070,praf-3,emb_lethal
WBGene00001921,his-47,emb_lethal
WBGene00020389,T10B5.3,emb_lethal
WBGene00022042,icd-2,emb_lethal
WBGene00012735,sptf-3,emb_lethal
WBGene00270322,C17G10.13,emb_lethal
WBGene00009203,aptf-3,emb_lethal
WBGene00009668,cfim-1,emb_lethal
WBGene00077568,C56A3.10,emb_lethal
WBGene00020796,mrpl-28,emb_lethal
WBGene00000159,aps-1,emb_lethal
WBGene00015916,ttc-4,emb_lethal
WBGene00016226,C29F9.12,emb_lethal
WBGene00006935,vars-1,emb_lethal
WBGene00009507,mus-101,emb_lethal
WBGene00022678,sar-1,emb_lethal
WBGene00015330,C02B10.5,emb_lethal
WBGene00000449,ceh-27,emb_lethal
WBGene00045175,C10C6.9,emb_lethal
WBGene00018328,F42A6.6,emb_lethal
WBGene00000773,cpf-1,emb_lethal
WBGene00003393,mog-5,emb_lethal
WBGene00013143,Y53C12B.1,emb_lethal
WBGene00013632,Y105C5A.1,emb_lethal
WBGene00014898,Y45F3A.6,emb_lethal
WBGene00009186,trcs-1,emb_lethal
WBGene00000453,ceh-32,emb_lethal
WBGene00020297,nog-1,emb_lethal
WBGene00003582,dcap-2,emb_lethal
WBGene00021644,Y47G6A.18,emb_lethal
WBGene00009825,F47G4.4,emb_lethal
WBGene00004502,rpt-2,emb_lethal
WBGene00001005,dlc-1,emb_lethal
WBGene00000967,dhs-3,emb_lethal
WBGene00015658,tsg-101,emb_lethal
WBGene00004489,rps-20,emb_lethal
WBGene00018586,ubxn-3,emb_lethal
WBGene00007643,marc-3,emb_lethal
WBGene00001999,hrp-1,emb_lethal
WBGene00000160,apb-1,emb_lethal
WBGene00001891,his-17,emb_lethal
WBGene00022069,eel-1,emb_lethal
WBGene00004453,rpl-39,emb_lethal
WBGene00001095,dars-2,emb_lethal
WBGene00000226,atl-1,emb_lethal
WBGene00004744,scp-1,emb_lethal
WBGene00011528,fndc-1,emb_lethal
WBGene00003681,nhr-91,emb_lethal
WBGene00006659,twk-4,emb_lethal
WBGene00021784,cogc-4,emb_lethal
WBGene00020391,cct-7,emb_lethal
WBGene00004210,ptc-3,emb_lethal
WBGene00003077,lsm-3,emb_lethal
WBGene00002244,laf-1,emb_lethal
WBGene00004946,sop-3,emb_lethal
WBGene00008722,F12F6.7,emb_lethal
WBGene00045509,T07D10.8,emb_lethal
WBGene00019432,knl-2,emb_lethal
WBGene00001943,his-69,emb_lethal
WBGene00022739,toe-1,emb_lethal
WBGene00003378,mml-1,emb_lethal
WBGene00015525,rha-2,emb_lethal
WBGene00006481,plrg-1,emb_lethal
WBGene00013140,mop-25.2,emb_lethal
WBGene00002025,hsp-60,emb_lethal
WBGene00018395,mtch-1,emb_lethal
WBGene00006923,vhp-1,emb_lethal
WBGene00018991,F56F11.4,emb_lethal
WBGene00010053,F54D5.9,emb_lethal
WBGene00012489,Y19D2B.1,emb_lethal
WBGene00022112,Y71F9AL.7,emb_lethal
WBGene00001831,hcp-3,emb_lethal
WBGene00011350,perm-1,emb_lethal
WBGene00017124,E04F6.4,emb_lethal
WBGene00006836,unc-112,emb_lethal
WBGene00009004,pfd-6,emb_lethal
WBGene00017044,mrpl-18,emb_lethal
WBGene00012230,cacn-1,emb_lethal
WBGene00000423,ced-9,emb_lethal
WBGene00011532,chaf-1,emb_lethal
WBGene00001557,gcy-37,emb_lethal
WBGene00011527,cchl-1,emb_lethal
WBGene00008514,mrpl-44,emb_lethal
WBGene00004259,pyr-1,emb_lethal
WBGene00015899,C17E7.4,emb_lethal
WBGene00019495,sdz-24,emb_lethal
WBGene00010638,K07F5.14,emb_lethal
WBGene00003805,npp-19,emb_lethal
WBGene00001082,dpy-23,emb_lethal
WBGene00009880,F49C12.11,emb_lethal
WBGene00019767,rpa-2,emb_lethal
WBGene00020782,T24H7.3,emb_lethal
WBGene00017759,sucl-2,emb_lethal
WBGene00009288,F31C3.6,emb_lethal
WBGene00007018,mdt-18,emb_lethal
WBGene00000592,coh-3,emb_lethal
WBGene00007412,stip-1,emb_lethal
WBGene00019168,H06I04.3,emb_lethal
WBGene00014083,ZK795.3,emb_lethal
WBGene00020935,fnci-1,emb_lethal
WBGene00020437,stt-3,emb_lethal
WBGene00004320,rbx-1,emb_lethal
WBGene00004463,rpn-7,emb_lethal
WBGene00001985,hop-1,emb_lethal
WBGene00004705,rsp-8,emb_lethal
WBGene00006379,sys-1,emb_lethal
WBGene00001159,eff-1,emb_lethal
WBGene00003390,mog-2,emb_lethal
WBGene00003406,mrg-1,emb_lethal
WBGene00004378,rme-8,emb_lethal
WBGene00004085,pph-4.1,emb_lethal
WBGene00020507,vha-15,emb_lethal
WBGene00006977,zif-1,emb_lethal
WBGene00000406,cdk-4,emb_lethal
WBGene00020679,ogdh-1,emb_lethal
WBGene00001607,gln-6,emb_lethal
WBGene00003796,npp-10,emb_lethal
WBGene00020502,T14B4.8,emb_lethal
WBGene00045321,Y43D4A.10,emb_lethal
WBGene00009930,F52D10.2,emb_lethal
WBGene00009521,F38A1.8,emb_lethal
WBGene00018857,stau-1,emb_lethal
WBGene00000776,cpl-1,emb_lethal
WBGene00004305,ran-4,emb_lethal
WBGene00010419,atp-1,emb_lethal
WBGene00004476,rps-7,emb_lethal
WBGene00022199,pfk-1.1,emb_lethal
WBGene00001130,dyn-1,emb_lethal
WBGene00019362,cdk-2,emb_lethal
WBGene00015941,C18A3.3,emb_lethal
WBGene00003225,mev-1,emb_lethal
WBGene00002324,let-49,emb_lethal
WBGene00020719,natc-1,emb_lethal
WBGene00003372,mlc-4,emb_lethal
WBGene00004737,scc-1,emb_lethal
WBGene00003576,ndc-80,emb_lethal
WBGene00011885,T21B10.3,emb_lethal
WBGene00012126,T28D6.6,emb_lethal
WBGene00003083,lst-1,emb_lethal
WBGene00010326,F59C6.5,emb_lethal
WBGene00004895,smu-1,emb_lethal
WBGene00002879,let-754,emb_lethal
WBGene00003650,nhr-60,emb_lethal
WBGene00020831,T26C12.1,emb_lethal
WBGene00013216,Y54G11A.7,emb_lethal
WBGene00002957,let-858,emb_lethal
WBGene00002073,ima-2,emb_lethal
WBGene00012697,mrps-35,emb_lethal
WBGene00000183,arf-3,emb_lethal
WBGene00019537,K08D12.3,emb_lethal
WBGene00018751,F53C3.7,emb_lethal
WBGene00007561,ccm-3,emb_lethal
WBGene00019011,F57C9.4,emb_lethal
WBGene00013311,sec-61,emb_lethal
WBGene00004927,snx-1,emb_lethal
WBGene00021038,W05F2.6,emb_lethal
WBGene00001880,his-6,emb_lethal
WBGene00009882,vha-17,emb_lethal
WBGene00000200,arx-2,emb_lethal
WBGene00019077,zipt-11,emb_lethal
WBGene00018603,F48E3.2,emb_lethal
WBGene00005662,sars-2,emb_lethal
WBGene00001002,div-1,emb_lethal
WBGene00007195,thoc-7,emb_lethal
WBGene00004886,smi-1,emb_lethal
WBGene00022119,copa-1,emb_lethal
WBGene00003918,par-3,emb_lethal
WBGene00009330,F32D8.5,emb_lethal
